Code_ID,Timestamp,Interval_s,Num_Transactions,Time_Min,Time_Max,Mean_Time,Num_Retries,Num_Wrong_Transactions
8,2024-06-05 14:37:37,60,3224,2,28,15.49,0,118
8,2024-06-05 14:38:37,60,3224,2,453,228.205,0,118
8,2024-06-05 14:39:37,60,2977,3,540,271.56,0,142
8,2024-06-05 14:40:37,60,2975,3,28,15.525,1,141
8,2024-06-05 14:41:37,60,2870,2,520,261.6687331011247,1,211
8,2024-06-05 14:42:37,60,2869,2,374,188.8045424569798,1,209
8,2024-06-05 14:43:37,60,2979,3,898,450.71000000000004,0,171
8,2024-06-05 14:44:37,60,2981,3,27,15.559563921810497,0,170
8,2024-06-05 14:45:37,60,2685,3,1090,546.6,0,113
8,2024-06-05 14:46:37,60,2687,2,223,113.42784109679278,1,114
8,2024-06-05 14:47:37,60,3248,2,1525,764.2950000000001,0,212
8,2024-06-05 14:48:37,60,3247,3,679,341.37687138701284,0,212
8,2024-06-05 14:49:37,60,3157,3,596,299.63,1,125
8,2024-06-05 14:50:37,60,3156,2,27,15.075854403577845,0,125
8,2024-06-05 14:51:37,60,3280,2,28,15.485,0,147
8,2024-06-05 14:52:37,60,3278,2,943,473.44500000000005,0,146
8,2024-06-05 14:53:38,60,2857,2,816,409.59000000000003,0,117
8,2024-06-05 14:54:38,60,2857,2,28,15.46,1,117
8,2024-06-05 14:55:38,60,2576,2,1237,620.385,1,133
8,2024-06-05 14:56:38,60,2577,2,480,241.4869867081265,1,132
8,2024-06-05 14:57:38,60,3295,3,1258,631.08,0,149
8,2024-06-05 14:58:38,60,3297,3,27,15.36247815571583,0,148
8,2024-06-05 14:59:38,60,3568,2,28,15.41,0,136
8,2024-06-05 15:00:38,60,3567,2,28,15.455,1,134
8,2024-06-05 15:01:38,60,3375,3,1450,726.764811682736,0,124
8,2024-06-05 15:02:38,60,3377,3,28,15.52,1,124
8,2024-06-05 15:03:38,60,3002,3,28,15.862970418848645,0,246
8,2024-06-05 15:04:38,60,3003,2,28,15.435,1,246
8,2024-06-05 15:05:38,60,2581,3,348,175.76,1,122
8,2024-06-05 15:06:38,60,2581,3,1705,854.0999999999999,1,121
8,2024-06-05 15:07:38,60,3417,2,28,15.45,0,151
8,2024-06-05 15:08:38,60,3419,3,28,15.545,0,153
8,2024-06-05 15:09:38,60,3591,2,28,15.516957953695073,0,125
8,2024-06-05 15:10:38,60,3589,3,749,376.1150076983429,1,126
8,2024-06-05 15:11:38,60,3006,2,527,265.04999999999995,0,134
8,2024-06-05 15:12:38,60,3007,2,544,273.7061275549474,0,135
8,2024-06-05 15:13:38,60,2861,2,28,15.02,1,164
8,2024-06-05 15:14:38,60,2861,2,655,328.608792318638,0,164
8,2024-06-05 15:15:38,60,3047,1,28,14.51,0,168
8,2024-06-05 15:16:39,60,3047,1,208,104.84,1,168
8,2024-06-05 15:17:39,60,3399,3,28,15.555,0,143
8,2024-06-05 15:18:39,60,3400,2,28,15.795051370452871,1,143
8,2024-06-05 15:19:39,60,3468,3,80,42.0,1,212
8,2024-06-05 15:20:39,60,3469,3,28,15.56,1,211
8,2024-06-05 15:21:39,60,3295,3,262,132.685,1,133
8,2024-06-05 15:22:39,60,3295,2,272,137.85999999999999,1,132
8,2024-06-05 15:23:39,60,3205,3,1110,556.93,0,198
8,2024-06-05 15:24:39,60,3205,2,28,15.47,0,199
8,2024-06-05 15:25:39,60,3879,2,704,353.48,1,138
8,2024-06-05 15:26:39,60,3183,3,311,157.22,0,203
8,2024-06-05 15:27:39,60,2917,3,25,14.202214202891136,0,124
8,2024-06-05 15:28:39,60,2945,1,623,312.26433404878867,0,159
8,2024-06-05 15:29:39,60,3706,2,558,280.69536180081207,0,144
8,2024-06-05 15:30:39,60,3676,2,28,15.035,0,135
8,2024-06-05 15:31:39,60,3053,1,28,14.915,0,142
8,2024-06-05 15:32:39,60,3415,1,982,492.05,0,219
8,2024-06-05 15:33:39,60,3101,3,813,408.36,1,127
8,2024-06-05 15:34:39,60,3417,2,512,257.83,0,217
8,2024-06-05 15:35:39,60,3659,2,1047,525.47,0,121
8,2024-06-05 15:36:39,60,3647,2,48,25.545822354410106,0,212
8,2024-06-05 15:37:39,60,3450,1,28,15.441084005708232,1,116
8,2024-06-05 15:38:39,60,3452,1,29,15.560880875884013,0,116
8,2024-06-05 15:39:40,60,3452,2,1184,593.31,1,117
8,2024-06-05 15:40:40,60,3047,3,28,15.55,0,136
8,2024-06-05 15:41:40,60,3046,2,236,119.66198273507807,0,134
8,2024-06-05 15:42:40,60,3046,2,451,227.35500000000002,1,136
8,2024-06-05 15:43:40,60,3622,3,29,16.57039033430779,1,192
8,2024-06-05 15:44:40,60,3623,3,888,445.6,0,192
8,2024-06-05 15:45:40,60,3624,3,258,130.8944114763358,0,192
8,2024-06-05 15:46:40,60,3901,2,598,300.405,0,191
8,2024-06-05 15:47:40,60,3902,2,27,15.169608442537248,0,193
8,2024-06-05 15:48:40,60,3902,3,28,15.53,1,191
8,2024-06-05 15:49:40,60,3716,2,30,16.665861085857795,0,126
8,2024-06-05 15:50:40,60,3718,3,28,15.54,1,127
8,2024-06-05 15:51:40,60,3717,3,27,15.472989664392284,0,127
8,2024-06-05 15:52:40,60,3445,2,1165,584.2700000000001,0,242
8,2024-06-05 15:53:40,60,3445,2,1321,662.0084092383961,0,243
8,2024-06-05 15:54:40,60,3447,2,814,408.76,1,244
8,2024-06-05 15:55:40,60,2955,3,398,200.715,0,137
8,2024-06-05 15:56:40,60,2956,3,1130,566.61,1,136
8,2024-06-05 15:57:40,60,2955,2,561,282.05,1,136
8,2024-06-05 15:58:40,60,3964,2,569,285.78835887053367,0,204
8,2024-06-05 15:59:40,60,3963,1,1129,565.7667026802825,1,202
8,2024-06-05 16:00:40,60,3964,2,1223,612.585,0,204
8,2024-06-05 16:01:40,60,3958,0,28,14.46,0,129
8,2024-06-05 16:02:40,60,3958,1,976,488.65,1,130
8,2024-06-05 16:03:41,60,3957,1,28,14.57,0,129
8,2024-06-05 16:04:41,60,3263,1,325,163.96,1,137
8,2024-06-05 16:05:41,60,3262,1,933,467.65500000000003,0,137
8,2024-06-05 16:06:41,60,3262,1,84,43.2,0,135
8,2024-06-05 16:07:41,60,3305,3,28,15.782598619573983,0,154
8,2024-06-05 16:08:41,60,3304,2,28,15.485,0,155
8,2024-06-05 16:09:41,60,3305,2,473,238.14000000000001,1,156
8,2024-06-05 16:10:41,60,3425,2,352,177.605,1,165
8,2024-06-05 16:11:41,60,3424,2,1180,591.9735310172089,0,166
8,2024-06-05 16:12:41,60,3424,2,753,377.975,0,165
8,2024-06-05 16:13:41,60,4052,2,28,15.07,0,167
8,2024-06-05 16:14:41,60,4053,2,385,193.7761079792329,1,165
8,2024-06-05 16:15:41,60,3976,3,469,236.35500000000002,0,250
8,2024-06-05 16:16:41,60,3978,2,28,15.47,1,250
8,2024-06-05 16:17:41,60,3380,2,946,474.955,0,148
8,2024-06-05 16:18:41,60,3380,3,1724,863.9513103453409,0,148
8,2024-06-05 16:19:41,60,3293,3,28,15.52,1,185
8,2024-06-05 16:20:41,60,3292,3,29,16.06137889893705,0,183
8,2024-06-05 16:21:41,60,3258,3,28,15.545,0,126
8,2024-06-05 16:22:41,60,3257,3,646,324.62,0,126
8,2024-06-05 16:23:41,60,3927,2,228,115.19500000000001,0,155
8,2024-06-05 16:24:41,60,3927,1,28,14.945,0,154
8,2024-06-05 16:25:42,60,3766,1,55,28.167783281544978,0,160
8,2024-06-05 16:26:42,60,3765,0,528,264.96500000000003,1,161
8,2024-06-05 16:27:42,60,3552,3,28,15.555,0,211
8,2024-06-05 16:28:42,60,3552,2,197,100.19,1,211
8,2024-06-05 16:29:42,60,3143,2,421,212.155,0,144
8,2024-06-05 16:30:42,60,3143,2,1183,593.045,0,144
8,2024-06-05 16:31:42,60,2978,2,28,15.48,1,206
8,2024-06-05 16:32:42,60,2979,3,28,15.57,0,207
8,2024-06-05 16:33:42,60,3676,2,1955,979.0892253535351,1,145
8,2024-06-05 16:34:42,60,3676,3,1771,887.5275509324659,1,146
8,2024-06-05 16:35:42,60,4255,3,70,36.754999999999995,0,250
8,2024-06-05 16:36:42,60,4257,2,28,15.475,0,248
8,2024-06-05 16:37:42,60,4324,3,28,15.56,0,125
8,2024-06-05 16:38:42,60,3965,2,1476,739.3249999999999,0,255
8,2024-06-05 16:39:42,60,3369,3,2356,1179.845,0,140
8,2024-06-05 16:40:42,60,4588,3,765,384.36,1,128
8,2024-06-05 16:41:42,60,4858,3,477,240.425,0,284
8,2024-06-05 16:42:42,60,4158,3,1182,593.03,0,163
8,2024-06-05 16:43:42,60,3668,3,306,154.755,0,136
8,2024-06-05 16:44:42,60,3694,3,1369,686.6196209988973,0,175
8,2024-06-05 16:45:42,60,4994,1,28,14.965,1,175
8,2024-06-05 16:46:42,60,4522,2,28,15.004999999999999,1,225
8,2024-06-05 16:47:43,60,4042,2,591,297.2403731587447,0,180
8,2024-06-05 16:48:43,60,4130,2,139,70.575,0,173
8,2024-06-05 16:49:43,60,3776,1,27,14.987662538005761,0,134
8,2024-06-05 16:50:43,60,3776,1,28,14.97,0,134
8,2024-06-05 16:51:43,60,4654,0,541,271.3138376668192,0,175
8,2024-06-05 16:52:43,60,4654,0,25,13.06847206090507,0,175
8,2024-06-05 16:53:43,60,4371,2,614,308.895,1,214
8,2024-06-05 16:54:43,60,4372,2,1535,768.9549999999999,0,212
8,2024-06-05 16:55:43,60,4367,3,607,305.22499999999997,1,174
8,2024-06-05 16:56:43,60,4368,3,27,15.407699068062046,0,172
8,2024-06-05 16:57:43,60,3961,2,374,188.90325544327118,0,138
8,2024-06-05 16:58:43,60,3962,2,354,178.565,1,136
8,2024-06-05 16:59:43,60,3674,2,522,262.565,1,225
8,2024-06-05 17:00:43,60,3675,2,832,417.555,0,225
8,2024-06-05 17:01:43,60,4820,3,657,330.40500000000003,0,182
8,2024-06-05 17:02:43,60,4822,2,101,51.995,1,184
8,2024-06-05 17:03:43,60,4736,3,437,220.23,1,232
8,2024-06-05 17:04:43,60,4736,2,33,17.950349300104257,0,234
8,2024-06-05 17:05:43,60,4293,3,290,146.68,1,142
8,2024-06-05 17:06:43,60,4292,3,26,14.815792046292918,1,143
8,2024-06-05 17:07:43,60,3833,2,28,15.445,0,189
8,2024-06-05 17:08:44,60,3831,2,338,170.77,0,191
8,2024-06-05 17:09:44,60,3371,2,335,169.0411684348145,0,138
8,2024-06-05 17:10:44,60,3371,3,93,48.305,1,137
8,2024-06-05 17:11:44,60,4836,3,28,15.6,0,248
8,2024-06-05 17:12:44,60,4838,3,490,247.04,0,249
8,2024-06-05 17:13:44,60,4994,3,654,328.68,0,174
8,2024-06-05 17:14:44,60,4214,3,1540,771.6565961763724,1,261
8,2024-06-05 17:15:44,60,3630,0,1906,953.725,0,139
8,2024-06-05 17:16:44,60,3784,0,3667,1833.545,23,224
8,2024-06-05 17:17:44,60,4850,3,840,421.8137299349968,1,166
8,2024-06-05 17:18:44,60,4901,2,28,15.46,0,177
8,2024-06-05 17:19:44,60,4041,3,409,206.2366779205181,0,176
8,2024-06-05 17:20:44,60,4111,3,28,15.53,0,214
8,2024-06-05 17:21:44,60,3860,3,28,15.535,0,139
8,2024-06-05 17:22:44,60,4595,2,357,180.09116066744173,1,242
8,2024-06-05 17:23:44,60,4647,1,28,14.906076733310876,0,181
8,2024-06-05 17:24:44,60,4341,2,251,126.62,1,199
8,2024-06-05 17:25:44,60,3547,0,29060,14530.005,5401,208
8,2024-06-05 17:26:44,60,4960,0,12363,6181.83,2272,301
8,2024-06-05 17:27:44,60,4711,0,9915,4957.513147046222,1367,215
8,2024-06-05 17:28:44,60,3757,0,9291,4645.68,684,82
8,2024-06-05 17:29:45,60,3906,0,8902,4451.455,871,129
8,2024-06-05 17:30:45,60,2641,0,30352,15176.305,5033,113
8,2024-06-05 17:31:45,60,2528,0,47534,23767.434999999998,5901,262
8,2024-06-05 17:32:45,60,2556,0,49688,24844.475,6314,245
8,2024-06-05 17:33:45,60,2613,0,67373,33686.84191033829,6496,436
8,2024-06-05 17:34:45,60,2455,0,69351,34675.9847769855,5140,324
8,2024-06-05 17:35:45,60,2560,0,82646,41323.200000000004,5204,219
8,2024-06-05 17:36:45,60,2704,0,79376,39688.43,5991,157
8,2024-06-05 17:37:45,60,2571,0,92008,46004.36,4220,213
8,2024-06-05 17:38:45,60,2569,0,91566,45783.33,4221,214
8,2024-06-05 17:39:45,60,2263,0,79208,39604.355,2844,134
8,2024-06-05 17:40:45,60,2264,0,80427,40213.735,2846,134
8,2024-06-05 17:41:45,60,2412,0,52024,26012.205,2733,157
8,2024-06-05 17:42:45,60,2412,0,52974,26487.425,2733,155
8,2024-06-05 17:43:45,60,3636,0,40650,20325.315,1161,219
8,2024-06-05 17:44:45,60,3636,0,40049,20024.695,1161,220
8,2024-06-05 17:45:45,60,4325,0,5409,2704.7546782535205,230,184
8,2024-06-05 17:46:45,60,4327,0,5831,2915.9537597726535,231,184
8,2024-06-05 17:47:45,60,3764,1,6855,3428.145,138,190
8,2024-06-05 17:48:45,60,3762,0,7265,3633.1,139,192
8,2024-06-05 17:49:45,60,3564,0,5058,2529.54,5,410
8,2024-06-05 17:50:45,60,3562,0,4824,2412.605,4,410
8,2024-06-05 17:51:45,60,3973,1,506,254.21529530326748,0,447
8,2024-06-05 17:52:46,60,3974,1,1244,623.0649999999999,1,447
8,2024-06-05 17:53:46,60,3620,0,8003,4001.625,1271,139
8,2024-06-05 17:54:46,60,3621,0,8568,4284.33,1271,137
8,2024-06-05 17:55:46,60,2994,0,20446,10223.435,3196,217
8,2024-06-05 17:56:46,60,2992,0,20501,10250.84,3195,217
8,2024-06-05 17:57:46,60,3665,0,10511,5255.798341627469,2429,245
8,2024-06-05 17:58:46,60,3666,0,9652,4826.475,2430,244
8,2024-06-05 17:59:46,60,4306,1,10192,5096.705000000001,151,390
8,2024-06-05 18:00:46,60,4305,1,9552,4776.731262994204,149,389
8,2024-06-05 18:01:46,60,4117,2,28,15.055,0,406
8,2024-06-05 18:02:46,60,4118,2,786,394.19,0,404
8,2024-06-05 18:03:46,60,4116,2,28,15.015,0,405
8,2024-06-05 18:04:46,60,3880,0,8816,4408.196875579649,631,242
8,2024-06-05 18:05:46,60,3880,0,7939,3969.885,630,244
8,2024-06-05 18:06:46,60,3880,0,8191,4095.75,631,242
8,2024-06-05 18:07:46,60,3241,0,19684,9842.525,2307,245
8,2024-06-05 18:08:46,60,3239,0,18790,9395.085,2306,247
8,2024-06-05 18:09:46,60,3241,0,17805,8902.58,2308,245
8,2024-06-05 18:10:46,60,3282,0,19646,9823.02,1320,97
8,2024-06-05 18:11:46,60,3282,0,19646,9823.245,1319,96
8,2024-06-05 18:12:46,60,3282,0,19940,9970.414999999999,1320,97
8,2024-06-05 18:13:47,60,4131,0,11633,5816.578374495195,905,196
8,2024-06-05 18:14:47,60,4131,0,12138,6069.420233573326,907,196
8,2024-06-05 18:15:47,60,4131,0,11099,5549.975,905,196
8,2024-06-05 18:16:47,60,3840,3,126,64.765,0,255
8,2024-06-05 18:17:47,60,3839,3,583,293.31,0,255
8,2024-06-05 18:18:47,60,3839,3,1296,649.7764119542932,1,254
8,2024-06-05 18:19:47,60,3998,3,537,270.115,0,171
8,2024-06-05 18:20:47,60,4000,3,343,173.23499999999999,1,172
8,2024-06-05 18:21:47,60,3998,2,383,193.06,0,172
8,2024-06-05 18:22:47,60,3813,3,1120,562.001097263255,0,235
8,2024-06-05 18:23:47,60,3814,2,28,15.48,0,235
8,2024-06-05 18:24:47,60,3812,3,28,15.55,1,235
8,2024-06-05 18:25:47,60,3562,3,1142,572.965,0,163
8,2024-06-05 18:26:47,60,3564,2,28,15.41,0,161
8,2024-06-05 18:27:47,60,3562,2,28,15.47,1,163
8,2024-06-05 18:28:47,60,3294,2,459,231.20999999999998,0,225
8,2024-06-05 18:29:47,60,3292,2,245,123.97323186445801,0,224
8,2024-06-05 18:30:47,60,3292,2,148,75.72,0,226
8,2024-06-05 18:31:47,60,3497,0,305,153.455,0,170
8,2024-06-05 18:32:48,60,3497,1,28,14.585,0,172
8,2024-06-05 18:33:48,60,3498,0,27,14.125941113684338,0,170
8,2024-06-05 18:34:48,60,4370,3,28,15.56,1,223
8,2024-06-05 18:35:49,60,4370,2,28,15.485,0,222
8,2024-06-05 18:36:50,60,4371,3,28,15.52,0,222
8,2024-06-05 18:37:50,60,3647,2,729,365.8,0,150
8,2024-06-05 18:38:51,60,3645,1,380,191.20999999999998,0,150
8,2024-06-05 18:39:51,60,3646,1,182,92.305,1,149
8,2024-06-05 18:40:51,60,3183,2,28,15.495000000000001,0,164
8,2024-06-05 18:41:52,60,3181,3,864,433.95,0,164
8,2024-06-05 18:42:52,60,3183,2,862,432.725,0,163
8,2024-06-05 18:43:53,60,3406,0,1614,807.8,0,120
8,2024-06-05 18:44:54,60,3406,1,441,221.07999999999998,1,120
8,2024-06-05 18:45:55,60,3407,1,841,421.31243829720313,0,120
8,2024-06-05 18:46:55,60,3729,3,28,15.962921219704349,0,213
8,2024-06-05 18:47:56,60,3728,2,256,129.5,0,213
8,2024-06-05 18:48:57,60,3728,3,207,105.525,0,214
8,2024-06-05 18:49:57,60,4055,2,28,15.095,0,147
8,2024-06-05 18:50:58,60,4056,2,28,15.0,1,147
8,2024-06-05 18:51:59,60,4056,2,602,302.38,0,146
8,2024-06-05 18:53:00,60,3566,2,219,111.3639572926827,0,210
8,2024-06-05 18:54:00,60,3565,2,28,15.42,1,209
8,2024-06-05 18:55:00,60,3565,2,28,15.455,0,208
8,2024-06-05 18:56:01,60,3239,3,28,15.954870584269218,0,174
8,2024-06-05 18:57:01,60,3238,2,28,15.465,1,174
8,2024-06-05 18:58:02,60,3239,3,894,448.66499999999996,0,174
8,2024-06-05 18:59:02,60,3693,1,1262,631.78,0,230
8,2024-06-05 19:00:03,60,3692,0,29,15.286973285406077,1,230
8,2024-06-05 19:01:03,60,3692,0,28,14.4,1,228
8,2024-06-05 19:02:03,60,3670,2,28,15.475,1,150
8,2024-06-05 19:03:03,60,3671,2,717,360.42,0,149
8,2024-06-05 19:04:04,60,3671,3,444,223.535,1,150
8,2024-06-05 19:05:05,60,3616,2,28,15.49,0,212
8,2024-06-05 19:06:05,60,3616,3,376,190.07632868198476,0,212
8,2024-06-05 19:07:05,60,3617,3,478,240.815,1,213
8,2024-06-05 19:08:05,60,3391,1,5985,2993.175,27,118
8,2024-06-05 19:09:05,60,3391,1,5672,2836.7999999999997,28,118
8,2024-06-05 19:10:05,60,3390,0,7848,3924.7371366759617,29,117
8,2024-06-05 19:11:05,60,3750,1,8024,4012.8,283,155
8,2024-06-05 19:12:05,60,3749,0,8429,4215.280000000001,283,153
8,2024-06-05 19:13:05,60,3748,0,8348,4174.884999999999,284,154
8,2024-06-05 19:14:05,60,3629,1,4021,2011.06,46,172
8,2024-06-05 19:15:05,60,3630,0,3278,1639.6599999999999,45,173
8,2024-06-05 19:16:05,60,3720,0,5213,2607.1000000000004,12,241
8,2024-06-05 19:17:05,60,3719,0,5193,2597.37,12,240
8,2024-06-05 19:18:05,60,3427,3,1072,537.9334250693457,0,148
8,2024-06-05 19:19:05,60,3428,3,180,91.94431179717864,0,147
8,2024-06-05 19:20:05,60,3534,3,1477,740.5353060126931,1,206
8,2024-06-05 19:21:05,60,3535,2,28,15.49,1,206
8,2024-06-05 19:22:06,60,3434,1,1630,815.5749999999999,0,130
8,2024-06-05 19:23:06,60,3435,1,28,14.54,0,128
8,2024-06-05 19:24:06,60,3452,2,562,282.6,1,144
8,2024-06-05 19:25:06,60,3452,3,554,278.885,1,145
8,2024-06-05 19:26:07,60,3518,2,865,434.09,0,197
8,2024-06-05 19:27:07,60,3519,2,713,358.01,0,198
8,2024-06-05 19:28:07,60,3850,3,555,279.215,1,237
8,2024-06-05 19:29:07,60,3851,3,1279,641.5175724908913,1,239
8,2024-06-05 19:30:07,60,3415,2,28,15.45,1,131
8,2024-06-05 19:31:07,60,3414,2,1087,545.3091241714327,0,131
8,2024-06-05 19:32:08,60,3189,3,1170,586.685,0,249
8,2024-06-05 19:33:08,60,3191,2,701,352.295,0,249
8,2024-06-05 19:34:08,60,3307,3,832,417.8346198934996,0,157
8,2024-06-05 19:35:08,60,3306,3,674,338.91706338710736,0,157
8,2024-06-05 19:36:08,60,3374,1,6870,3435.7743937863825,688,248
8,2024-06-05 19:37:08,60,3372,1,4894,2447.97,689,247
8,2024-06-05 19:38:08,60,4036,0,12944,6472.195,1243,177
8,2024-06-05 19:39:08,60,4036,0,11987,5993.835,1242,175
8,2024-06-05 19:40:09,60,4037,0,11253,5626.587113171723,1244,177
8,2024-06-05 19:41:09,60,3244,3,1090,547.0600000000001,1,199
8,2024-06-05 19:42:09,60,3243,3,1670,837.1869150471455,0,199
8,2024-06-05 19:43:09,60,3245,4,3112,1558.365,0,200
8,2024-06-05 19:44:09,60,3035,2,662,332.445,0,174
8,2024-06-05 19:45:09,60,3034,2,27,14.984306835699863,0,173
8,2024-06-05 19:46:09,60,3034,2,747,375.265,0,174
8,2024-06-05 19:47:09,60,3253,1,29,15.618946579942826,0,174
8,2024-06-05 19:48:09,60,3252,1,25,13.719667488626854,0,172
8,2024-06-05 19:49:09,60,3251,2,28,15.055,0,172
8,2024-06-05 19:50:09,60,3470,3,638,320.59999999999997,1,201
8,2024-06-05 19:51:10,60,3472,3,28,15.515,0,199
8,2024-06-05 19:52:11,60,3472,3,139,71.19,0,200
8,2024-06-05 19:53:11,60,3455,2,26,14.817992205863948,0,245
8,2024-06-05 19:54:11,60,3456,2,1029,516.035,0,246
8,2024-06-05 19:55:11,60,3457,2,46,24.345849477258835,0,245
8,2024-06-05 19:56:11,60,2981,3,535,269.43,0,122
8,2024-06-05 19:57:11,60,2980,3,1077,540.3249999999999,0,124
8,2024-06-05 19:58:11,60,2981,3,1053,528.105,1,122
8,2024-06-05 19:59:11,60,3204,2,887,445.3005702457201,0,212
8,2024-06-05 20:00:11,60,3204,3,890,446.71143835772597,0,211
8,2024-06-05 20:01:11,60,3203,2,946,474.64,0,212
8,2024-06-05 20:02:11,60,3254,0,454,227.93747435901105,0,129
8,2024-06-05 20:03:11,60,3255,1,400,200.94,1,129
8,2024-06-05 20:04:11,60,3254,0,27,14.272031207447357,1,127
8,2024-06-05 20:05:11,60,3158,2,257,129.7016588773559,0,228
8,2024-06-05 20:06:12,60,3156,2,362,182.44,2,228
8,2024-06-05 20:07:12,60,3157,2,28,15.05,0,227
8,2024-06-05 20:08:12,60,3376,1,454,228.3918691793586,0,131
8,2024-06-05 20:09:12,60,3377,1,1120,561.2600000000001,0,130
8,2024-06-05 20:10:12,60,3375,1,1161,581.945,1,130
8,2024-06-05 20:11:12,60,3419,3,28,15.5,0,213
8,2024-06-05 20:12:12,60,3417,2,319,160.96248023634118,1,214
8,2024-06-05 20:13:12,60,3417,3,28,15.876000301472803,1,214
8,2024-06-05 20:14:12,60,2937,2,1659,831.145,0,125
8,2024-06-05 20:15:13,60,2937,3,2777,1390.02,1,125
8,2024-06-05 20:16:13,60,2937,3,2004,1003.9549999999999,0,127
8,2024-06-05 20:17:13,60,2738,0,12033,6016.99,749,149
8,2024-06-05 20:18:13,60,2739,0,12509,6254.775,748,148
8,2024-06-05 20:19:13,60,2738,0,11147,5573.802084620646,748,149
8,2024-06-05 20:20:13,60,3135,0,7989,3994.99,430,191
8,2024-06-05 20:21:13,60,3135,0,9387,4693.959337900891,428,191
8,2024-06-05 20:22:13,60,3135,0,8988,4494.385,429,189
8,2024-06-05 20:23:13,60,3629,0,3899,1950.3799999999999,7,285
8,2024-06-05 20:24:13,60,3628,1,5237,2619.255,7,286
8,2024-06-05 20:25:14,60,3629,0,5318,2659.5908487869483,7,287
8,2024-06-05 20:26:14,60,3359,3,762,382.635,0,126
8,2024-06-05 20:27:14,60,3360,3,284,143.75070293920595,0,127
8,2024-06-05 20:28:14,60,3359,3,920,461.89,0,126
8,2024-06-05 20:29:14,60,2990,0,29,14.986194339064031,0,197
8,2024-06-05 20:30:14,60,2992,1,1440,721.075,0,195
8,2024-06-05 20:31:14,60,2992,1,164,82.705,0,195
8,2024-06-05 20:32:14,60,2778,0,54,27.865000000000002,1,116
8,2024-06-05 20:33:14,60,2778,0,28,14.475,1,117
8,2024-06-05 20:34:15,60,2777,1,218,109.63119882864449,0,118
8,2024-06-05 20:35:15,60,3397,3,76,39.93,1,287
8,2024-06-05 20:36:15,60,3396,2,30,16.638286541885527,0,287
8,2024-06-05 20:37:15,60,3397,3,687,345.2318597129788,0,287
8,2024-06-05 20:38:15,60,3196,2,403,203.225,1,154
8,2024-06-05 20:39:15,60,3196,3,28,15.54,1,154
8,2024-06-05 20:40:15,60,3196,3,28,15.920687228755996,1,154
8,2024-06-05 20:41:15,60,3063,3,28,15.535,1,197
8,2024-06-05 20:42:15,60,3062,3,28,15.54,0,197
8,2024-06-05 20:43:15,60,3063,3,27,15.315777407668708,0,197
8,2024-06-05 20:44:15,60,2639,3,993,498.5,0,135
8,2024-06-05 20:45:15,60,2638,2,1058,530.4549999999999,0,136
8,2024-06-05 20:46:15,60,3094,3,28,15.515,0,195
8,2024-06-05 20:47:15,60,3096,3,28,15.52,0,195
8,2024-06-05 20:48:15,60,2239,2,1067,535.35,0,116
8,2024-06-05 20:49:15,60,2463,0,119,60.410000000000004,0,228
8,2024-06-05 20:50:15,60,2437,3,28,15.51,0,211
8,2024-06-05 20:51:15,60,2488,2,1043,522.97,0,197
8,2024-06-05 20:52:15,60,2414,3,986,494.88477117747544,0,199
8,2024-06-05 20:53:15,60,1942,4,28,16.547571141755558,1,145
8,2024-06-05 20:54:15,60,2063,3,28,15.975,0,159
8,2024-06-05 20:55:16,60,2423,1,3000,1500.835,3,268
8,2024-06-05 20:56:16,60,2314,0,5359,2680.0,5,136
8,2024-06-05 20:57:16,60,1927,3,1335,669.16,0,162
8,2024-06-05 20:58:16,60,1971,2,29,15.886007294182473,0,140
8,2024-06-05 20:59:16,60,2376,2,28,15.415,1,268
8,2024-06-05 21:00:16,60,2126,3,508,255.81,0,187
8,2024-06-05 21:01:16,60,2148,3,28,15.57,0,207
8,2024-06-05 21:02:16,60,2013,3,29,16.20972131047337,1,146
8,2024-06-05 21:03:16,60,2127,3,922,463.055,0,205
8,2024-06-05 21:04:16,60,2196,3,1190,596.795,0,155
8,2024-06-05 21:05:16,60,2196,3,831,417.21,0,188
8,2024-06-05 21:06:16,60,1996,3,28,15.515,1,189
8,2024-06-05 21:07:16,60,1979,3,1592,797.8649388695284,0,172
8,2024-06-05 21:08:16,60,2184,3,431,217.385,1,170
8,2024-06-05 21:09:16,60,2069,2,28,15.49,1,196
8,2024-06-05 21:10:16,60,1982,3,2201,1102.5916502830835,0,96
8,2024-06-05 21:11:16,60,2284,2,2363,1182.588046029803,0,218
8,2024-06-05 21:12:16,60,1902,2,28,15.475,0,118
8,2024-06-05 21:13:16,60,1805,3,28,16.13057674331894,1,162
8,2024-06-05 21:14:16,60,1962,2,28,15.49,0,143
8,2024-06-05 21:15:16,60,2316,0,30,15.55,0,212
8,2024-06-05 21:16:16,60,2124,2,255,129.1605617997581,1,141
8,2024-06-05 21:17:16,60,1819,3,473,238.28875835892143,1,187
8,2024-06-05 21:18:16,60,1606,3,95,49.335,0,156
8,2024-06-05 21:19:16,60,2038,2,28,15.004999999999999,1,173
8,2024-06-05 21:20:17,60,2020,3,28,15.575,0,113
8,2024-06-05 21:21:17,60,1768,0,27,14.164661401149615,0,186
8,2024-06-05 21:22:17,60,1815,0,29,14.945908531897821,0,130
8,2024-06-05 21:23:17,60,1828,1,27,14.642174853663796,0,193
8,2024-06-05 21:24:17,60,1845,2,892,447.47585477390845,1,146
